都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,種別,住所,方書,lat,lng,title,状況
262013,,京都府,福知山市,消火栓,,,35.307852,135.11072,中央消火栓395,
262013,,京都府,福知山市,消火栓,,,35.30797764,135.1093235,中央消火栓396,
262013,,京都府,福知山市,消火栓,,,35.30818891,135.1085047,中央消火栓397,
262013,,京都府,福知山市,消火栓,,,35.30699009,135.1089051,中央消火栓398,
262013,,京都府,福知山市,消火栓,,,35.30669917,135.112059,中央消火栓400,
262013,,京都府,福知山市,消火栓,,,35.30611895,135.111349,中央消火栓402,
262013,,京都府,福知山市,消火栓,,,35.30613547,135.1099184,中央消火栓403,
262013,,京都府,福知山市,消火栓,,,35.30542461,135.1094748,中央消火栓404,
262013,,京都府,福知山市,消火栓,,,35.30489411,135.1103808,中央消火栓405,
262013,,京都府,福知山市,消火栓,,,35.30488353,135.1126224,中央消火栓407,
262013,,京都府,福知山市,消火栓,,,35.30419075,135.1099395,中央消火栓410,
262013,,京都府,福知山市,消火栓,,,35.29707698,135.1210218,中央消火栓423,
262013,,京都府,福知山市,消火栓,,,35.29605075,135.1174503,中央消火栓435,
262013,,京都府,福知山市,消火栓,,,35.29572822,135.1190877,中央消火栓436,
262013,,京都府,福知山市,消火栓,,,35.29607287,135.1201157,中央消火栓437,
262013,,京都府,福知山市,消火栓,,,35.28715063,135.1159047,中央消火栓438,
262013,,京都府,福知山市,消火栓,,,35.29771226,135.1156755,中央消火栓449,
262013,,京都府,福知山市,消火栓,,,35.30668766,135.1158173,中央消火栓2,
262013,,京都府,福知山市,消火栓,,,35.30677841,135.1172123,中央消火栓3,
262013,,京都府,福知山市,消火栓,,,35.26049216,135.1820231,中六消火栓4,
262013,,京都府,福知山市,消火栓,,,35.26250694,135.1835364,中六消火栓7,
262013,,京都府,福知山市,消火栓,,,35.2591719,135.1808293,中六消火栓33,
262013,,京都府,福知山市,消火栓,,,35.23226254,135.1684506,中六消火栓56,
262013,,京都府,福知山市,消火栓,,,35.23152597,135.1682497,中六消火栓57,
262013,,京都府,福知山市,消火栓,,,35.22978212,135.1668835,中六消火栓58,
262013,,京都府,福知山市,消火栓,,,35.26130081,135.1853266,中六消火栓2,
262013,,京都府,福知山市,消火栓,,,35.26032978,135.1853583,中六消火栓3,
262013,,京都府,福知山市,消火栓,,,35.26012949,135.1790274,中六消火栓5,
262013,,京都府,福知山市,消火栓,,,35.25913693,135.1812168,中六消火栓6,
262013,,京都府,福知山市,消火栓,,,35.25801352,135.1802247,中六消火栓8,
262013,,京都府,福知山市,消火栓,,,35.25562335,135.1789431,中六消火栓11,
262013,,京都府,福知山市,消火栓,,,35.25521802,135.1780632,中六消火栓12,
262013,,京都府,福知山市,消火栓,,,35.25515804,135.1754167,中六消火栓14,
262013,,京都府,福知山市,消火栓,,,35.25515354,135.1793219,中六消火栓15,
262013,,京都府,福知山市,消火栓,,,35.25313993,135.1787598,中六消火栓18,
262013,,京都府,福知山市,消火栓,,,35.25259281,135.1799527,中六消火栓19,
262013,,京都府,福知山市,消火栓,,,35.25190176,135.1799485,中六消火栓20,
262013,,京都府,福知山市,消火栓,,,35.25093581,135.1802918,中六消火栓22,
262013,,京都府,福知山市,消火栓,,,35.24177555,135.1827476,中六消火栓26,
262013,,京都府,福知山市,消火栓,,,35.23975128,135.1841603,中六消火栓27,
262013,,京都府,福知山市,消火栓,,,35.25429112,135.1747995,中六消火栓34,
262013,,京都府,福知山市,消火栓,,,35.25651985,135.1661648,中六消火栓35,
262013,,京都府,福知山市,消火栓,,,35.25565494,135.1665918,中六消火栓37,
262013,,京都府,福知山市,消火栓,,,35.2563132,135.167242,中六消火栓36,
262013,,京都府,福知山市,消火栓,,,35.25537976,135.1647303,中六消火栓38,
262013,,京都府,福知山市,消火栓,,,35.25520549,135.1658615,中六消火栓39,
262013,,京都府,福知山市,消火栓,,,35.25484605,135.165089,中六消火栓40,
262013,,京都府,福知山市,消火栓,,,35.2543573,135.164189,中六消火栓41,
262013,,京都府,福知山市,消火栓,,,35.25194066,135.1654566,中六消火栓42,
262013,,京都府,福知山市,消火栓,,,35.25123194,135.1671306,中六消火栓43,
262013,,京都府,福知山市,消火栓,,,35.25137532,135.1678239,中六消火栓44,
262013,,京都府,福知山市,消火栓,,,35.24986421,135.1685997,中六消火栓46,
262013,,京都府,福知山市,消火栓,,,35.2359638,135.1691037,中六消火栓53,
262013,,京都府,福知山市,消火栓,,,35.23620992,135.1709831,中六消火栓55,
262013,,京都府,福知山市,消火栓,,,35.2620556,135.1847175,中六消火栓1,
262013,,京都府,福知山市,消火栓,,,35.25722644,135.1784712,中六消火栓9,
262013,,京都府,福知山市,消火栓,,,35.2560782,135.1770516,中六消火栓10,
262013,,京都府,福知山市,消火栓,,,35.2553074,135.177116,中六消火栓13,
262013,,京都府,福知山市,消火栓,,,35.25433498,135.1772609,中六消火栓16,
262013,,京都府,福知山市,消火栓,,,35.25387753,135.1788762,中六消火栓17,
262013,,京都府,福知山市,消火栓,,,35.25170602,135.1794331,中六消火栓21,
262013,,京都府,福知山市,消火栓,,,35.25038869,135.1794476,中六消火栓23,
262013,,京都府,福知山市,消火栓,,,35.24877955,135.1794395,中六消火栓24,
262013,,京都府,福知山市,消火栓,,,35.24404601,135.1817185,中六消火栓25,
262013,,京都府,福知山市,消火栓,,,35.24171963,135.1815801,中六消火栓28,
262013,,京都府,福知山市,消火栓,,,35.24016142,135.1820666,中六消火栓29,
262013,,京都府,福知山市,消火栓,,,35.23910371,135.1826366,中六消火栓30,
262013,,京都府,福知山市,消火栓,,,35.23764586,135.182971,中六消火栓31,
262013,,京都府,福知山市,消火栓,,,35.23212509,135.1860916,中六消火栓32,
262013,,京都府,福知山市,消火栓,,,35.25060726,135.1681689,中六消火栓45,
262013,,京都府,福知山市,消火栓,,,35.24881679,135.1688191,中六消火栓47,
262013,,京都府,福知山市,消火栓,,,35.24774657,135.168949,中六消火栓48,
262013,,京都府,福知山市,消火栓,,,35.24624617,135.1696315,中六消火栓49,
262013,,京都府,福知山市,消火栓,,,35.24292824,135.1702657,中六消火栓50,
262013,,京都府,福知山市,消火栓,,,35.24098082,135.1695691,中六消火栓51,
262013,,京都府,福知山市,消火栓,,,35.23817243,135.1694581,中六消火栓52,
262013,,京都府,福知山市,消火栓,,,35.23542726,135.1695777,中六消火栓54,
262013,,京都府,福知山市,消火栓,,,35.27904152,135.1475721,長田野消火栓1,
262013,,京都府,福知山市,消火栓,,,35.28115654,135.1495315,長田野消火栓2,
262013,,京都府,福知山市,消火栓,,,35.28319496,135.1521011,長田野消火栓3,
262013,,京都府,福知山市,消火栓,,,35.28405704,135.1531321,長田野消火栓4,
262013,,京都府,福知山市,消火栓,,,35.28575212,135.1543769,長田野消火栓5,
262013,,京都府,福知山市,消火栓,,,35.29059195,135.1544375,長田野消火栓6,
262013,,京都府,福知山市,消火栓,,,35.29057844,135.1577847,長田野消火栓7,
262013,,京都府,福知山市,消火栓,,,35.28921851,135.1546322,長田野消火栓8,
262013,,京都府,福知山市,消火栓,,,35.28906758,135.1580379,長田野消火栓9,
262013,,京都府,福知山市,消火栓,,,35.28452899,135.1597728,長田野消火栓11,
262013,,京都府,福知山市,消火栓,,,35.28391583,135.1626955,長田野消火栓12,
262013,,京都府,福知山市,消火栓,,,35.28370272,135.1648546,長田野消火栓13,
262013,,京都府,福知山市,消火栓,,,35.28319228,135.1663781,長田野消火栓14,
262013,,京都府,福知山市,消火栓,,,35.28316528,135.1688872,長田野消火栓15,
262013,,京都府,福知山市,消火栓,,,35.28280516,135.1698499,長田野消火栓16,
262013,,京都府,福知山市,消火栓,,,35.28295436,135.1731086,長田野消火栓18,
262013,,京都府,福知山市,消火栓,,,35.29576257,135.1623596,長田野消火栓19,
262013,,京都府,福知山市,消火栓,,,35.29537682,135.1635315,長田野消火栓20,
262013,,京都府,福知山市,消火栓,,,35.29497872,135.1647187,長田野消火栓21,
262013,,京都府,福知山市,消火栓,,,35.29451773,135.166106,長田野消火栓22,
262013,,京都府,福知山市,消火栓,,,35.29503518,135.1682685,長田野消火栓23,
262013,,京都府,福知山市,消火栓,,,35.29534454,135.1700979,長田野消火栓25,
262013,,京都府,福知山市,消火栓,,,35.29539758,135.161909,長田野消火栓26,
262013,,京都府,福知山市,消火栓,,,35.29376181,135.165751,長田野消火栓35,
262013,,京都府,福知山市,消火栓,,,35.29306463,135.1669349,長田野消火栓38,
262013,,京都府,福知山市,消火栓,,,35.29241153,135.1669827,長田野消火栓39,
262013,,京都府,福知山市,消火栓,,,35.29177056,135.1669859,長田野消火栓40,
262013,,京都府,福知山市,消火栓,,,35.29088334,135.1671449,長田野消火栓41,
262013,,京都府,福知山市,消火栓,,,35.28980322,135.1668265,長田野消火栓42,
262013,,京都府,福知山市,消火栓,,,35.29698743,135.170927,長田野消火栓46,
262013,,京都府,福知山市,消火栓,,,35.29493478,135.1735147,長田野消火栓49,
262013,,京都府,福知山市,消火栓,,,35.29524301,135.1752147,長田野消火栓50,
262013,,京都府,福知山市,消火栓,,,35.29527906,135.176511,長田野消火栓52,
262013,,京都府,福知山市,消火栓,,,35.29493261,135.1745032,長田野消火栓53,
262013,,京都府,福知山市,消火栓,,,35.29395704,135.1744878,長田野消火栓54,
262013,,京都府,福知山市,消火栓,,,35.2945824,135.1770319,長田野消火栓57,
262013,,京都府,福知山市,消火栓,,,35.29388661,135.1768083,長田野消火栓58,
262013,,京都府,福知山市,消火栓,,,35.29351551,135.1761797,長田野消火栓59,
262013,,京都府,福知山市,消火栓,,,35.29334043,135.1728462,長田野消火栓60,
262013,,京都府,福知山市,消火栓,,,35.29309206,135.174036,長田野消火栓61,
262013,,京都府,福知山市,消火栓,,,35.29276598,135.1750401,長田野消火栓62,
262013,,京都府,福知山市,消火栓,,,35.29229117,135.1760429,長田野消火栓63,
262013,,京都府,福知山市,消火栓,,,35.29129714,135.1755669,長田野消火栓70,
262013,,京都府,福知山市,消火栓,,,35.29012801,135.1667436,長田野消火栓71,
262013,,京都府,福知山市,消火栓,,,35.2914826,135.1652874,長田野消火栓72,
262013,,京都府,福知山市,消火栓,,,35.28698209,135.1708655,長田野消火栓73,
262013,,京都府,福知山市,消火栓,,,35.28746561,135.1718361,長田野消火栓75,
262013,,京都府,福知山市,消火栓,,,35.28822515,135.1726042,長田野消火栓76,
262013,,京都府,福知山市,消火栓,,,35.28341693,135.1758727,長田野消火栓81,
262013,,京都府,福知山市,消火栓,,,35.28134862,135.1797146,長田野消火栓82,
262013,,京都府,福知山市,消火栓,,,35.29433441,135.1733528,長田野消火栓84,
262013,,京都府,福知山市,消火栓,,,35.27721851,135.1823051,長田野消火栓86,
262013,,京都府,福知山市,消火栓,,,35.28921144,135.1688199,長田野消火栓96,
262013,,京都府,福知山市,消火栓,,,35.28990202,135.1683624,長田野消火栓97,
262013,,京都府,福知山市,消火栓,,,35.29197945,135.167572,長田野消火栓98,
262013,,京都府,福知山市,消火栓,,,35.29367294,135.1734956,長田野消火栓102,
262013,,京都府,福知山市,消火栓,,,35.28158067,135.1720344,長田野消火栓17,
262013,,京都府,福知山市,消火栓,,,35.29522711,135.1694024,長田野消火栓24,
262013,,京都府,福知山市,消火栓,,,35.29392496,135.1674007,長田野消火栓32,
262013,,京都府,福知山市,消火栓,,,35.29415493,135.1686535,長田野消火栓33,
262013,,京都府,福知山市,消火栓,,,35.29440105,135.1701082,長田野消火栓34,
262013,,京都府,福知山市,消火栓,,,35.29023084,135.1636988,長田野消火栓43,
262013,,京都府,福知山市,消火栓,,,35.29603572,135.1715796,長田野消火栓47,
262013,,京都府,福知山市,消火栓,,,35.29454131,135.1758434,長田野消火栓56,
262013,,京都府,福知山市,消火栓,,,35.29250382,135.1746205,長田野消火栓64,
262013,,京都府,福知山市,消火栓,,,35.29277614,135.1737033,長田野消火栓66,
262013,,京都府,福知山市,消火栓,,,35.28860518,135.1705719,長田野消火栓74,
262013,,京都府,福知山市,消火栓,,,35.28903268,135.1717322,長田野消火栓77,
262013,,京都府,福知山市,消火栓,,,35.2895072,135.1710339,長田野消火栓79,
262013,,京都府,福知山市,消火栓,,,35.29290247,135.1630026,雀部消火栓107,
262013,,京都府,福知山市,消火栓,,,35.29282825,135.1728098,長田野消火栓87,
262013,,京都府,福知山市,消火栓,,,35.29288728,135.1722692,長田野消火栓88,
262013,,京都府,福知山市,消火栓,,,35.29440133,135.1729775,長田野消火栓89,
262013,,京都府,福知山市,消火栓,,,35.29358578,135.1724278,長田野消火栓90,
262013,,京都府,福知山市,消火栓,,,35.29428287,135.1723144,長田野消火栓91,
262013,,京都府,福知山市,消火栓,,,35.28962243,135.1588956,長田野消火栓92,
262013,,京都府,福知山市,消火栓,,,35.29369651,135.177441,長田野消火栓93,
262013,,京都府,福知山市,消火栓,,,35.29060223,135.1665417,長田野消火栓99,
262013,,京都府,福知山市,消火栓,,,35.29238128,135.1651971,長田野消火栓100,
262013,,京都府,福知山市,消火栓,,,35.29255292,135.164562,長田野消火栓101,
262013,,京都府,福知山市,消火栓,,,35.29549548,135.1690569,長田野消火栓103,
262013,,京都府,福知山市,消火栓,,,35.29444766,135.1744548,長田野消火栓104,
262013,,京都府,福知山市,消火栓,,,35.27761956,135.1805557,長田野消火栓105,
262013,,京都府,福知山市,消火栓,,,35.28572299,135.160316,長田野消火栓10,
262013,,京都府,福知山市,消火栓,,,35.29531645,135.162166,長田野消火栓27,
262013,,京都府,福知山市,消火栓,,,35.29489805,135.1634269,長田野消火栓28,
262013,,京都府,福知山市,消火栓,,,35.29446905,135.1647328,長田野消火栓29,
262013,,京都府,福知山市,消火栓,,,35.29403259,135.1660169,長田野消火栓30,
262013,,京都府,福知山市,消火栓,,,35.29382773,135.1667632,長田野消火栓31,
262013,,京都府,福知山市,消火栓,,,35.29396809,135.1644928,長田野消火栓36,
262013,,京都府,福知山市,消火栓,,,35.29336288,135.1657336,長田野消火栓37,
262013,,京都府,福知山市,消火栓,,,35.28880805,135.1664785,長田野消火栓44,
262013,,京都府,福知山市,消火栓,,,35.28750871,135.1660647,長田野消火栓45,
262013,,京都府,福知山市,消火栓,,,35.29617184,135.1723078,長田野消火栓48,
262013,,京都府,福知山市,消火栓,,,35.29540026,135.1770225,長田野消火栓51,
262013,,京都府,福知山市,消火栓,,,35.29390104,135.175764,長田野消火栓55,
262013,,京都府,福知山市,消火栓,,,35.29229295,135.1754974,長田野消火栓65,
262013,,京都府,福知山市,消火栓,,,35.29125253,135.1749999,長田野消火栓67,
262013,,京都府,福知山市,消火栓,,,35.29203332,135.1731402,長田野消火栓68,
262013,,京都府,福知山市,消火栓,,,35.29119926,135.174312,長田野消火栓69,
262013,,京都府,福知山市,消火栓,,,35.28949619,135.1722297,長田野消火栓78,
262013,,京都府,福知山市,消火栓,,,35.28998153,135.1715172,長田野消火栓80,
262013,,京都府,福知山市,消火栓,,,35.27949159,135.1783431,長田野消火栓83,
262013,,京都府,福知山市,消火栓,,,35.28993418,135.169922,長田野消火栓94,
262013,,京都府,福知山市,消火栓,,,35.29050398,135.1703959,長田野消火栓95,
262013,,京都府,福知山市,消火栓,,,35.28507796,135.1581132,長田野消火栓23,
262013,,京都府,福知山市,消火栓,,,35.28457524,135.1536697,長田野消火栓24,
262013,,京都府,福知山市,消火栓,,,35.28891547,135.1584171,長田野消火栓25,
262013,,京都府,福知山市,消火栓,,,35.28194868,135.150662,長田野消火栓26,
262013,,京都府,福知山市,消火栓,,,35.28688832,135.1610403,長田野消火栓27,
262013,,京都府,福知山市,消火栓,,,35.30402472,135.1771276,長田野消火栓1,
262013,,京都府,福知山市,消火栓,,,35.30304079,135.1776183,長田野消火栓2,
262013,,京都府,福知山市,消火栓,,,35.30138064,135.1783665,長田野消火栓3,
262013,,京都府,福知山市,消火栓,,,35.30054767,135.1779948,長田野消火栓4,
262013,,京都府,福知山市,消火栓,,,35.29906708,135.1767316,長田野消火栓5,
262013,,京都府,福知山市,消火栓,,,35.29947336,135.1778282,長田野消火栓6,
262013,,京都府,福知山市,消火栓,,,35.29661439,135.1779229,長田野消火栓7,
262013,,京都府,福知山市,消火栓,,,35.29437913,135.1784321,長田野消火栓8,
262013,,京都府,福知山市,消火栓,,,35.2890623,135.15463,長田野消火栓12,
262013,,京都府,福知山市,消火栓,,,35.28835443,135.1584696,長田野消火栓13,
262013,,京都府,福知山市,消火栓,,,35.28636361,135.1629562,長田野消火栓14,
262013,,京都府,福知山市,消火栓,,,35.28741265,135.1661988,長田野消火栓15,
262013,,京都府,福知山市,消火栓,,,35.28866727,135.1665831,長田野消火栓16,
262013,,京都府,福知山市,消火栓,,,35.2851161,135.1690176,長田野消火栓17,
262013,,京都府,福知山市,消火栓,,,35.28392331,135.1734607,長田野消火栓18,
262013,,京都府,福知山市,消火栓,,,35.28134138,135.1798962,長田野消火栓19,
262013,,京都府,福知山市,消火栓,,,35.28181903,135.171912,長田野消火栓20,
262013,,京都府,福知山市,消火栓,,,35.28363212,135.1648244,長田野消火栓21,
262013,,京都府,福知山市,消火栓,,,35.28459388,135.1600319,長田野消火栓22,
262013,,京都府,福知山市,消火栓,,,35.2869891,135.0633722,上豊消火栓159,
262013,,京都府,福知山市,消火栓,,,35.32424249,135.0920454,下川消火栓81,
262013,,京都府,福知山市,消火栓,,,35.29083675,135.1243225,中央消火栓186,
262013,,京都府,福知山市,消火栓,,,35.29249694,135.1244797,中央消火栓121,
262013,,京都府,福知山市,消火栓,,,35.29733093,135.115219,中央消火栓450,
262013,,京都府,福知山市,消火栓,,,35.28510858,135.0995301,修斉消火栓294,
262013,,京都府,福知山市,消火栓,,,35.28912673,135.1734772,長田野消火栓106,
262013,,京都府,福知山市,消火栓,,,35.29018322,135.145484,雀部消火栓182,
262013,,京都府,福知山市,消火栓,,,35.28822325,135.1460368,雀部消火栓183,
262013,,京都府,福知山市,消火栓,,,35.2950318,135.1488838,雀部消火栓184,
262013,,京都府,福知山市,消火栓,,,35.29420646,135.1494289,雀部消火栓185,
262013,,京都府,福知山市,消火栓,,,35.28609099,135.1128495,中央消火栓451,
262013,,京都府,福知山市,消火栓,,,35.31154492,135.1316554,庵我消火栓17,
262013,,京都府,福知山市,消火栓,,,35.29257052,135.1373713,大正消火栓43,
262013,,京都府,福知山市,消火栓,,,35.29388249,135.0869535,修斉消火栓145,
262013,,京都府,福知山市,消火栓,,,35.29202237,135.1290558,大正消火栓165,
262013,,京都府,福知山市,消火栓,,,35.29256964,135.1184072,中央消火栓351,
262013,,京都府,福知山市,消火栓,,,35.31706657,135.1041984,修斉消火栓295,
262013,,京都府,福知山市,消火栓,,,35.29084467,135.1207537,中央消火栓452,
262013,,京都府,福知山市,消火栓,,,35.29736843,135.1654677,西中消火栓156,
262013,,京都府,福知山市,消火栓,,,35.30427026,135.1042023,修斉消火栓296,
262013,,京都府,福知山市,消火栓,,,35.29785332,135.1658319,西中消火栓157,
262013,,京都府,福知山市,消火栓,,,35.25394408,135.1763831,中六消火栓59,
262013,,京都府,福知山市,消火栓,,,35.29435377,135.1084703,中央消火栓454,
262013,,京都府,福知山市,消火栓,,,35.34116895,135.1069199,下川消火栓30,
262013,,京都府,福知山市,消火栓,,,35.28833798,135.1764587,下六消火栓141,
262013,,京都府,福知山市,消火栓,,,35.29101239,135.1679153,長田野消火栓107,
262013,,京都府,福知山市,消火栓,,,35.29054049,135.0921453,修斉消火栓222,
262013,,京都府,福知山市,消火栓,,,35.30660703,135.1374953,庵我消火栓81,
262013,,京都府,福知山市,消火栓,,,35.27286175,135.1661648,下六消火栓27,
262013,,京都府,福知山市,消火栓,,,35.28430972,135.0450806,上豊消火栓160,
262013,,京都府,福知山市,消火栓,,,35.32321651,135.0926275,下川消火栓80,
262013,,京都府,福知山市,消火栓,,,35.31148795,135.1305353,庵我消火栓82,
262013,,京都府,福知山市,消火栓,,,35.27392928,135.1713466,下六消火栓142,
262013,,京都府,福知山市,消火栓,,,35.3059274,135.1714085,西中消火栓94,
262013,,京都府,福知山市,消火栓,,,35.31405541,135.1267308,庵我消火栓84,
262013,,京都府,福知山市,消火栓,,,35.43022754,135.1540206,河守上消火栓118,
262013,,京都府,福知山市,消火栓,,,35.43084277,135.1508531,河守上消火栓119,
262013,,京都府,福知山市,消火栓,,,35.42375198,135.0733625,雲原消火栓21,
262013,,京都府,福知山市,消火栓,,,35.43954069,135.0677588,雲原消火栓1,
262013,,京都府,福知山市,消火栓,,,35.43921034,135.0694967,雲原消火栓2,
262013,,京都府,福知山市,消火栓,,,35.43763282,135.0692506,雲原消火栓3,
262013,,京都府,福知山市,消火栓,,,35.43700971,135.0687872,雲原消火栓4,
262013,,京都府,福知山市,消火栓,,,35.43549176,135.0681768,雲原消火栓5,
262013,,京都府,福知山市,消火栓,,,35.43496191,135.068388,雲原消火栓6,
262013,,京都府,福知山市,消火栓,,,35.43213132,135.068636,雲原消火栓7,
262013,,京都府,福知山市,消火栓,,,35.43012384,135.0686368,雲原消火栓8,
262013,,京都府,福知山市,消火栓,,,35.42819889,135.0696286,雲原消火栓9,
262013,,京都府,福知山市,消火栓,,,35.42788566,135.0699161,雲原消火栓10,
262013,,京都府,福知山市,消火栓,,,35.43547789,135.0671503,雲原消火栓11,
262013,,京都府,福知山市,消火栓,,,35.4342223,135.0672979,雲原消火栓12,
262013,,京都府,福知山市,消火栓,,,35.43178668,135.0672598,雲原消火栓13,
262013,,京都府,福知山市,消火栓,,,35.43046052,135.0670096,雲原消火栓14,
262013,,京都府,福知山市,消火栓,,,35.43001618,135.0654926,雲原消火栓15,
262013,,京都府,福知山市,消火栓,,,35.42768873,135.0681626,雲原消火栓16,
262013,,京都府,福知山市,消火栓,,,35.42670504,135.0691261,雲原消火栓17,
262013,,京都府,福知山市,消火栓,,,35.4259737,135.0700661,雲原消火栓18,
262013,,京都府,福知山市,消火栓,,,35.42501752,135.0713166,雲原消火栓19,
262013,,京都府,福知山市,消火栓,,,35.42402512,135.0729116,雲原消火栓20,
262013,,京都府,福知山市,消火栓,,,35.42334773,135.0745243,雲原消火栓22,
262013,,京都府,福知山市,消火栓,,,35.42155599,135.0716869,雲原消火栓23,
262013,,京都府,福知山市,消火栓,,,35.42107521,135.0723274,雲原消火栓24,
262013,,京都府,福知山市,消火栓,,,35.41966619,135.0698694,雲原消火栓25,
262013,,京都府,福知山市,消火栓,,,35.42117381,135.06975,雲原消火栓26,
262013,,京都府,福知山市,消火栓,,,35.42269933,135.0670556,雲原消火栓27,
262013,,京都府,福知山市,消火栓,,,35.42402941,135.0647011,雲原消火栓28,
262013,,京都府,福知山市,消火栓,,,35.4228559,135.063925,雲原消火栓29,
262013,,京都府,福知山市,消火栓,,,35.42417403,135.0599367,雲原消火栓30,
262013,,京都府,福知山市,消火栓,,,35.42533677,135.0584825,雲原消火栓31,
262013,,京都府,福知山市,消火栓,,,35.425437,135.0569822,雲原消火栓32,
262013,,京都府,福知山市,消火栓,,,35.42651309,135.0561487,雲原消火栓33,
262013,,京都府,福知山市,消火栓,,,35.42796537,135.0527954,雲原消火栓34,
262013,,京都府,福知山市,消火栓,,,35.42957757,135.0507526,雲原消火栓35,
262013,,京都府,福知山市,消火栓,,,35.43055188,135.0496444,雲原消火栓36,
262013,,京都府,福知山市,消火栓,,,35.41858081,135.0693218,雲原消火栓37,
262013,,京都府,福知山市,消火栓,,,35.41467447,135.0687725,雲原消火栓38,
262013,,京都府,福知山市,消火栓,,,35.4134651,135.0685542,雲原消火栓39,
262013,,京都府,福知山市,消火栓,,,35.41295995,135.068508,雲原消火栓40,
262013,,京都府,福知山市,消火栓,,,35.41688565,135.0671154,雲原消火栓41,
262013,,京都府,福知山市,消火栓,,,35.41848842,135.0678705,雲原消火栓43,
262013,,京都府,福知山市,消火栓,,,35.41578417,135.0629406,雲原消火栓44,
262013,,京都府,福知山市,消火栓,,,35.41435126,135.0592999,雲原消火栓45,
262013,,京都府,福知山市,消火栓,,,35.41521298,135.0587123,雲原消火栓46,
262013,,京都府,福知山市,消火栓,,,35.41694328,135.0577971,雲原消火栓47,
262013,,京都府,福知山市,消火栓,,,35.41468276,135.0561367,雲原消火栓48,
262013,,京都府,福知山市,消火栓,,,35.41483397,135.0555239,雲原消火栓49,
262013,,京都府,福知山市,消火栓,,,35.40790034,135.057495,雲原消火栓50,
262013,,京都府,福知山市,消火栓,,,35.406683,135.0561416,雲原消火栓51,
262013,,京都府,福知山市,消火栓,,,35.42071296,135.0810981,雲原消火栓52,
262013,,京都府,福知山市,消火栓,,,35.42082546,135.0837147,雲原消火栓53,
262013,,京都府,福知山市,消火栓,,,35.42724649,135.0760995,雲原消火栓54,
262013,,京都府,福知山市,消火栓,,,35.42678148,135.0776645,雲原消火栓55,
262013,,京都府,福知山市,消火栓,,,35.42539351,135.0775674,雲原消火栓56,
262013,,京都府,福知山市,消火栓,,,35.42455104,135.0762377,雲原消火栓57,
262013,,京都府,福知山市,消火栓,,,35.4239335,135.0771948,雲原消火栓58,
262013,,京都府,福知山市,消火栓,,,35.42342601,135.0762536,雲原消火栓59,
262013,,京都府,福知山市,消火栓,,,35.42312491,135.0773048,雲原消火栓60,
262013,,京都府,福知山市,消火栓,,,35.42225515,135.0784361,雲原消火栓61,
262013,,京都府,福知山市,消火栓,,,35.42159487,135.0788945,雲原消火栓62,
262013,,京都府,福知山市,消火栓,,,35.42100034,135.0787353,雲原消火栓63,
262013,,京都府,福知山市,消火栓,,,35.42013644,135.0774178,雲原消火栓64,
262013,,京都府,福知山市,消火栓,,,35.42073797,135.082219,雲原消火栓65,
262013,,京都府,福知山市,消火栓,,,35.42323482,135.0778915,雲原消火栓66,
262013,,京都府,福知山市,消火栓,,,35.42141126,135.0806227,雲原消火栓67,
262013,,京都府,福知山市,消火栓,,,35.42239559,135.0806415,雲原消火栓68,
262013,,京都府,福知山市,消火栓,,,35.42394335,135.0633293,雲原消火栓69,
262013,,京都府,福知山市,消火栓,,,35.30609686,134.9820721,下消火栓202,
262013,,京都府,福知山市,消火栓,,,35.30586738,134.981716,下消火栓203,
262013,,京都府,福知山市,消火栓,,,35.3081476,135.0053867,下消火栓204,
262013,,京都府,福知山市,消火栓,,,35.30610428,134.9815075,下消火栓205,
262013,,京都府,福知山市,消火栓,,,35.32036384,135.0108577,下消火栓206,
262013,,京都府,福知山市,消火栓,,,35.32134423,135.0129101,下消火栓207,
262013,,京都府,福知山市,消火栓,,,35.31804004,135.0098168,下消火栓208,
262013,,京都府,福知山市,消火栓,,,35.31751013,135.0087859,下消火栓209,
262013,,京都府,福知山市,消火栓,,,35.31984824,135.0056932,下消火栓210,
262013,,京都府,福知山市,消火栓,,,35.34439958,135.0068975,下消火栓211,
262013,,京都府,福知山市,消火栓,,,35.31976725,134.9942297,下消火栓213,
262013,,京都府,福知山市,消火栓,,,35.32003573,134.9937739,下消火栓214,
262013,,京都府,福知山市,消火栓,,,35.31940625,134.9906856,下消火栓216,
262013,,京都府,福知山市,消火栓,,,35.32047636,135.001124,下消火栓218,
262013,,京都府,福知山市,消火栓,,,35.32375675,134.9933363,下消火栓219,
262013,,京都府,福知山市,消火栓,,,35.31884263,135.0118902,下消火栓1,
262013,,京都府,福知山市,消火栓,,,35.31858241,135.0108957,下消火栓2,
262013,,京都府,福知山市,消火栓,,,35.31882944,135.0090976,下消火栓3,
262013,,京都府,福知山市,消火栓,,,35.32021866,135.0092731,下消火栓4,
262013,,京都府,福知山市,消火栓,,,35.32027753,135.0060901,下消火栓5,
262013,,京都府,福知山市,消火栓,,,35.32045337,135.004709,下消火栓6,
262013,,京都府,福知山市,消火栓,,,35.32099636,135.0052002,下消火栓7,
262013,,京都府,福知山市,消火栓,,,35.32109026,135.0059557,下消火栓8,
262013,,京都府,福知山市,消火栓,,,35.32145116,135.0050724,下消火栓9,
